statementId,artSourceId,contentId,sourceTextExact,statementKind,primaryClassification,acceptedEvidenceId,decisionId,decisionStatus,selectedOption,factOwner,runtimeStateOwner,recommendedNextPackage,candidateId,candidateEligible,selectedForRuntime,runtimeImplemented,playerSafe,semanticReason,forbiddenInference,notesDeveloperOnly
BA-ART-07-S022,BA-ART-07,bone_aspect_boss_c2_identity_bidder,三藏契册为三种人生载体，也是弱点所在。,ACTOR_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,不得创建三种同时活跃的载体或共同弱点。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S023,BA-ART-07,bone_aspect_boss_c2_identity_bidder,价格牌,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-07-S024,BA-ART-07,bone_aspect_boss_c2_identity_bidder,标记玩家与战场价值，被击破可降低压迫。,CROSS_SYSTEM_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,CROSS_SYSTEM_EFFECT_CONTRACT,CrossSystemEffectContractDesign01,,false,false,false,false,Targeting/Battle 拥有玩家标记、击破与压力变化；该句不进入 accepted data。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-07-S025,BA-ART-07,bone_aspect_boss_c2_identity_bidder,朱砂印记,PRESENTATION_DETAIL,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-07-S026,BA-ART-07,bone_aspect_boss_c2_identity_bidder,记录交易与标价规则，驱动所有技能效果。,CROSS_SYSTEM_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,CROSS_SYSTEM_EFFECT_CONTRACT,CrossSystemEffectContractDesign01,,false,false,false,false,印记可作 Enemy 意图/表现；效果执行与资源事实由 Battle/CrossSystem。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-07-S027,BA-ART-07,bone_aspect_boss_c2_identity_bidder,三价齐出,SKILL_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,技能依赖三种人生共同出击。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S028,BA-ART-07,bone_aspect_boss_c2_identity_bidder,三种人生错相依次发动攻击。,ACTION_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,即使攻击依次发生，载体同时存在仍与单活跃选择冲突。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S029,BA-ART-07,bone_aspect_boss_c2_identity_bidder,夺身拉扯,SKILL_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeFormSeizureStageSelected,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,夺身拉扯属于被拒绝阶段核心技能。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S030,BA-ART-07,bone_aspect_boss_c2_identity_bidder,三条契绳同时绷紧，将老人拉向三方向。,ACTOR_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,明确同时三方向拉扯。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S031,BA-ART-07,bone_aspect_boss_c2_identity_bidder,崩价,SKILL_HEADING,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,CROSS_SYSTEM_EFFECT_CONTRACT,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.price_collapse,true,false,false,false,题名不必依赖同时三相，可在后续单活跃路线中重新设计；当前效果未批准。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-07-S032,BA-ART-07,bone_aspect_boss_c2_identity_bidder,所有价格印记被抹去，契册出现无价页。,CROSS_SYSTEM_STATEMENT,CROSS_SYSTEM_REQUIRED,,,NOT_APPLICABLE,,ENEMY_DATA,CROSS_SYSTEM_EFFECT_CONTRACT,BoneAspectBossPhaseDesignLock01,ba_boss_skill_candidate.identity_bidder.price_collapse,true,false,false,false,标记清除由对应状态 Owner/CrossSystem 执行；无价页仅为候选 cue。,Enemy 不得直接选择目标、转移/结算伤害、改资源、改 Item 或保存第二份状态。,
BA-ART-07-S033,BA-ART-07,bone_aspect_boss_c2_identity_bidder,无价反噬（破绽）,SKILL_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeFormSeizureStageSelected,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,当前破绽依赖被拒绝的三相夺身阶段。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S034,BA-ART-07,bone_aspect_boss_c2_identity_bidder,打破无价页后，三相错构互相撕裂崩解。,TRANSITION_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeActiveCombatForms,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,依赖三相同时存在并互相崩解。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S035,BA-ART-07,bone_aspect_boss_c2_identity_bidder,常态悬吊 / 三价齐出 / 夺身拉扯 / 无价反噬,PRESENTATION_STATEMENT,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,剪影仅留档；不得据此恢复任何被拒绝 Runtime。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-07-S036,BA-ART-07,bone_aspect_boss_c2_identity_bidder,第一阶段·老人本相,PHASE_HEADING,ACCEPTED_BROAD_COMMITMENT,P0_CONTENT:bone_aspect_boss_c2_identity_bidder,,NOT_APPLICABLE,,ENEMY_DATA,NONE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,老人本体为已锁身份；未创建 accepted phase ID。,只承认 P0/P1 广义身份或机制承诺；不批准具体 Phase、Skill、时机、数值或执行。,
BA-ART-07-S037,BA-ART-07,bone_aspect_boss_c2_identity_bidder,第二阶段·三相轮替,PHASE_HEADING,USER_DECISION_RESOLVED,OVERLAY:BA-D2.sequentialSingleActiveIdentityRotation,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,BoneAspectBossPhaseDesignLock01,,false,false,false,false,只保留三相顺序单活跃方向。,不得恢复三相同时活跃，也不得补写分身数量、HP、目标、伤害、时序或 AI。,
BA-ART-07-S038,BA-ART-07,bone_aspect_boss_c2_identity_bidder,第三阶段·三相夺身,PHASE_HEADING,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeFormSeizureStageSelected,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,该第三阶段被明确拒绝。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
BA-ART-07-S039,BA-ART-07,bone_aspect_boss_c2_identity_bidder,破绽位置,MECHANIC_HEADING,PRESENTATION_ONLY,,,NOT_APPLICABLE,,SHARED_ENCOUNTER_PRESENTATION,NONE,SharedEncounterPresentation,,false,false,false,false,仅为开发者美术/构图证据，不建立玩法真相。,不得由图片反推 Runtime、数值、目标或正式流程。,
BA-ART-07-S040,BA-ART-07,bone_aspect_boss_c2_identity_bidder,契册中心的无价页为最终弱点。,MECHANIC_STATEMENT,NEW_DESIGN_CANDIDATE,,,NOT_APPLICABLE,,ENEMY_DATA,BATTLE_RESOLVER,BoneAspectBossPhaseDesignLock01,,false,false,false,false,无价页弱点可在顺序路线中重新评审；当前不是 accepted weakpoint ID。,候选不是 accepted ID；不得补写数值、冷却、目标、AI、动画时长或执行规则。,
BA-ART-07-S041,BA-ART-07,bone_aspect_boss_c2_identity_bidder,击破后进入无价反噬状态。,TRANSITION_STATEMENT,SUPERSEDED_BY_USER_DECISION,OVERLAY:BA-D2.simultaneousThreeFormSeizureStageSelected,BA-D2,USER_SELECTED,FALSE_CLONE,USER,NONE,NONE,,false,false,false,false,不得直接继承被拒绝阶段的反噬状态。,不得作为未来 Runtime、Phase、Skill、Targeting、Damage 或 CrossSystem 设计输入。,历史美术证据保留，但语义已被用户决定否决。
